"",".id","year","scenario","qimd","friendly_name","baseline","serial_ensemble","parallel_ensemble","parallel_ensemble_wt","init_year","cancel_program","annual_coverage","annual_coverage_cost","annual_uptake","annual_uptake_cost","antihtn_px","statin_px","prescription_target","lifestyle_target","lifestyle_target_cost","cpp_chd","dpp_chd","cpp_stroke","dpp_stroke","dpp_other","net_utility","net_cost","sei","rei","cpp_t2dm","cpp_af","cpp_lc","cpp_chd_cml","cpp_stroke_cml","cpp_t2dm_cml","cpp_af_cml","cpp_lc_cml","dpp_chd_cml","dpp_stroke_cml","dpp_other_cml","net_utility_cml","net_cost_cml","nmb_cml"
"1618",2,2033,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,1,1,-2,2,0.206531801349613,12443.3613825878,-111.477122080935,1.16038197215468e-05,0.5,0.5,0.1,19,11,10,6,2,-3,-5,-1,12.7164406330262,-3447.7913500643,257776.604010589
"1619",2,2033,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,1,-1,1,-1,0.150198244040663,-26042.0812331047,39.9245256441115,-7.02917832387883e-05,2,-0.5,0.4,23,1,12,0,2,7,2,8,9.36940875699292,-37059.3070284216,224447.48216828
"1620",2,2033,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,0,0,-2,3,0.361475315215924,-9677.137688692,332.87560190428,-2.40432134331159e-05,0,0,0,8,-3,4,-2,1,11,2,-4,-4.85386671364623,-90522.0426299662,-6555.29164295831
"1621",3,2033,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,1,2,1,1,0.43736455160509,10139.8884972289,267.950214338885,-4.77947091704265e-05,1.5,1,0.3,60,13,30,6,6,-4,-2,-7,24.9594515991874,501748.790208023,-2559.7582242756
"1622",3,2033,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,5,-1,2,3,2,-0.294104793917968,11675.3666413736,-9.83482172068727,-1.76637416311516e-05,2.5,1,0.5,35,10,18,5,4,2,3,6,24.2876946604498,85707.8599434664,400046.03326553
"1623",3,2033,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-2,1,1,-1,-3,1.30720228426351,12300.9431290549,-37.2852387896941,-8.04871505136392e-06,-1,0.5,-0.2,15,16,8,8,2,-1,-10,0,11.3097224410671,-127254.72137006,353449.170191402
"1624",3,2033,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,1,1,0,-1,-0.30114752815302,5512.43519720625,221.435084316662,-1.06835655615609e-05,0.5,0.5,0.1,26,15,13,8,3,1,4,21,0.0780920058446808,58791.7148281681,-57229.8747112744
"1625",3,2033,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,1,-1,0,-1,1.64374442119464,8699.14687113774,146.195613710666,0.00078937386526735,1.5,-0.5,0.3,19,5,10,2,2,-2,-3,-3,15.8199517433046,55903.7017277337,260495.333138358
"1626",3,2033,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,1,2,2,3,1.60290165038907,18505.3915513267,41.8797044476028,-1.79012054838736e-05,2,1,0.4,53,17,26,8,5,-4,-2,4,18.8647207850773,439145.054461831,-61850.638760285
"1627",3,2033,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,0,0,-1,0,-0.588123047824094,5309.88981393804,202.308965080574,-3.44766187153029e-05,1.5,0,0.3,43,4,22,2,4,0,-6,4,21.0667976489602,128602.154043089,292733.798936115
"1628",3,2033,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,-1,2,-1,-3,5.9891757282007,-20012.1134812866,108.56698842672,-7.93624553705739e-05,1.5,1,0.3,12,12,6,6,1,5,-6,-18,22.5418703077802,53253.5462496239,397583.85990598
"1629",3,2033,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,-2,0,0,-2,1.52719077827438,-2776.29816540783,173.352233258491,7.59339228346479e-06,-0.5,0,-0.1,12,19,6,10,1,5,0,-2,24.0170380798326,65377.882454894,414962.879141759
"1630",3,2033,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,7,-2,1,1,-1,0.347165044322987,-1644.20469560132,69.6155792309681,4.89363063590975e-05,3.5,0.5,0.7,6,-1,3,0,1,-2,-1,3,23.5677402071449,-16654.006644076,488008.810786973
"1631",4,2033,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,-2,1,2,0,0.995336213009759,13771.4335218623,51.3809046005637,-5.61968213830892e-05,1,0.5,0.2,39,20,20,10,4,-1,-6,8,26.4901634950818,409610.137648904,120193.132252731
"1632",4,2033,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,1,-2,1,2,0.78121132656142,12730.3504170409,469.279198180696,-9.13391622473665e-05,0,-1,0,36,12,18,6,4,1,-5,0,12.8462919017767,14071.0344129826,242854.803622552
"1633",4,2033,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,1,0,1,4,1.83505613967982,4451.23259552384,0.363614233135081,-9.00751722863447e-05,0,0,0,29,3,14,2,3,2,-2,3,7.31437848004798,4522.71269251975,141764.85690844
"1634",4,2033,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,6,0,3,0,-2,1.6017586311088,-37882.051520486,-111.636288827238,-0.000106126889013746,3,1.5,0.6,12,19,6,10,1,7,-8,-8,15.2634360152639,40315.9650776269,264952.755227651
"1635",4,2033,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,2,0,1,0,0.471698815698015,-12739.8007548934,192.180144643789,-2.37969543931468e-05,-0.5,0,-0.1,-9,-6,-4,-3,-1,9,-7,8,23.1678999676638,-51695.5251923798,515053.524545656
"1636",4,2033,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,-2,3,0,0,0.609383477283828,28142.6879812555,87.9822874546436,7.08158672799056e-05,0.5,1.5,0.1,58,25,29,12,6,-8,-2,0,25.4091295885443,500713.722398477,7468.86937240843
"1637",4,2033,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,0,6,0,-1,0.339281058200735,19761.0233081898,112.18210549358,-0.000111156125639684,1.5,3,0.3,27,10,14,5,3,4,-5,-3,21.6823329728235,142707.939296518,290938.720159952
"1638",4,2033,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-2,3,2,-1,4,1.58336177889333,2974.24794698782,180.01022093456,-7.87877739690091e-06,-1,1,-0.2,37,3,18,2,4,9,7,7,21.3562609345126,-14352.8497056046,441478.068395858
"1639",4,2033,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,6,0,2,1,-1,3.8872846873032,-22948.7457474346,69.0976012906334,-0.000110580842749645,3,1,0.6,11,9,6,4,1,4,-2,-2,8.75133490815501,-12052.1434125247,187078.841575625
"1640",4,2033,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,-1,0,0,3,2.77176068585911,15620.702012315,26.0665870974048,9.83821585180621e-06,-0.5,0,-0.1,10,9,5,4,1,-13,0,15,0.658030015797509,77950.5360645774,-64789.9357486272
"1641",5,2033,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,7,2,2,-1,-2,1.8419676169791,31425.2542925331,-22.8902991021424,-4.70555078885494e-06,3.5,1,0.7,81,27,40,14,8,3,6,2,21.2030380634731,573672.866020448,-149612.104750985
"1642",5,2033,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,0,-1,0,1,0.794421472448386,-7509.78491087861,91.1817169551466,1.2955873383104e-05,2,-0.5,0.4,37,15,18,8,4,-5,4,7,7.38162867810488,70554.0248853405,77078.548676757
"1643",5,2033,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,-1,-1,-1,-1,2.29518603901685,-9526.28902517711,211.527186702025,4.29238454366273e-05,1,-0.5,0.2,13,14,6,7,1,-2,-8,-3,33.0237996911028,44342.8355877018,616133.158234355
"1644",5,2033,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,5,2,2,-1,-1,1.60687659065351,-10140.994907068,-71.9458126402335,3.47683991316997e-05,2.5,1,0.5,36,3,18,2,4,5,3,-2,19.9334275697345,-130426.20546015,529094.756854841
"1645",5,2033,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,1,-1,0,2,5.11644659436296,13151.8680901705,112.737334768972,9.3750193774149e-06,2,-0.5,0.4,22,5,11,2,2,3,-2,-5,17.5603841326023,30311.1729360204,320896.509716027
"1646",5,2033,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,7,1,2,0,0,1.7035878847761,18184.2549435673,196.118374245551,-6.4198415685527e-06,3.5,1,0.7,58,35,29,18,6,-8,11,15,28.948843885955,407638.018716425,171338.859002675
"1647",5,2033,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,-2,0,-1,-1,-0.721072134249163,13822.8519361701,445.823644906762,-0.000279450406003104,0.5,0,0.1,30,7,15,4,3,-17,5,10,5.86913447813832,73196.2848699553,44186.4046928112
"1648",5,2033,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,1,-2,0,0,4.31606905055599,16890.0726851621,-6.25524689011905,0.000197905086912724,2,-1,0.4,27,2,14,1,3,0,4,0,19.381813075772,46281.5674080985,341354.694107342
"1649",5,2033,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,2,3,-2,0,2.99744245603149,-9469.61501136453,29.3795314178433,-6.8657822489608e-05,2,1.5,0.4,22,4,11,2,2,3,9,-7,6.25641557950641,7301.12726989907,117827.184320229
"1650",5,2033,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,-1,1,2,-1,6.28859505245669,-6973.57498378174,26.0318506288005,-6.77031536044712e-05,1,0.5,0.2,3,7,2,4,0,-3,-7,-1,8.83175998629839,-58670.4206886612,235305.620414629
"1651",6,2033,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,0,-1,-1,-1,4.62509949464533,25333.4342161118,186.898792751652,3.0635146321415e-05,0.5,-0.5,0.1,49,26,24,13,5,-5,6,10,19.6500634826694,492110.071456985,-99108.8018035966
"1652",6,2033,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-2,0,1,-2,-1,1.45946733751251,-2016.87762791908,-120.944624194462,3.68806949937559e-05,-1,0.5,-0.2,-1,8,0,4,0,-2,-5,8,16.6354967491694,125809.793427229,206900.141556158
"1653",6,2033,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,2,1,0,1,3.18523948800829,-3732.52860876124,-52.0309310472629,7.4614994752265e-06,0.5,0.5,0.1,21,11,10,6,2,5,2,11,24.7587309836737,78091.708122203,417082.911551272
"1654",6,2033,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-2,2,-1,3,1,-1.7541899224939,2459.85266505533,42.4266453568841,4.22976928153896e-06,-1,-0.5,-0.2,18,11,9,6,2,2,1,11,29.6765555135869,50504.0642740616,543027.045997677
"1655",6,2033,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-2,-2,-2,1,3,0.483515848020075,8557.87469290936,46.7615315069207,-3.58606850780895e-05,-1,-1,-0.2,-7,-2,-4,-1,-1,0,-4,-4,0.734720957909791,-139422.232103234,154116.65126143
"1656",6,2033,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,0,1,-1,-1,2.34120944807723,20159.3400176148,-71.3695514281298,2.07620258553407e-05,1,0.5,0.2,50,30,25,15,5,0,0,-14,19.2191220882361,440385.084764718,-56002.6429999952
"1657",6,2033,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,0,0,2,0,2.60969883136626,13043.0430256299,-155.046766521309,0.00015462561273715,0,0,0,30,12,15,6,3,-11,13,7,11.7702722906504,126730.003677176,108675.442135832
"1658",6,2033,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,1,2,0,3,2.97885814466196,-33260.2322642285,-74.8257440411724,-2.9279941969678e-05,1.5,1,0.3,38,13,19,6,4,3,-3,20,20.7455694162565,-54960.5783166341,469871.966641765
"1659",6,2033,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,-1,0,1,2,2.90075949456972,-22999.8438792883,190.745667815263,-8.09145775596589e-06,1.5,0,0.3,3,1,2,0,0,11,10,16,16.4540980499035,23855.8501937674,305226.110804302
"1660",6,2033,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,0,1,2,0,1.4724174306161,-14595.6963796825,-0.668080493267112,-0.000102004938306312,2,0.5,0.4,25,11,12,6,2,-9,5,3,14.8571720263472,-82135.628820362,379279.069347305
"1661",7,2033,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,1,2,1,2,0.134835387043247,20693.058085759,-60.9950844700851,1.10340083288487e-05,2,1,0.4,71,37,36,18,7,8,14,-7,13.8213608719725,352695.254499463,-76268.0370600118
"1662",7,2033,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,-1,1,1,-2,0.766490231652006,11330.4438668886,107.572481793909,3.4461644667468e-05,0.5,0.5,0.1,17,22,8,11,2,1,2,3,22.7439550847606,-139380.065076718,594259.16677193
"1663",7,2033,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,3,0,0,4,3.01024881324649,2287.00916645884,-35.2196514523006,-2.03307324853959e-05,1,0,0.2,29,3,14,2,3,-5,-2,4,38.7442288119451,-125742.575626696,900627.151865598
"1664",7,2033,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,-2,-1,1,-1,1.02871601478857,-14042.7656258005,153.815076121801,4.80901442127386e-05,-0.5,-0.5,-0.1,13,3,6,2,1,-5,5,9,14.4261035008903,48779.1989713118,239742.871046494
"1665",7,2033,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-3,0,1,1,-2,1.46525517803518,-14757.1308355098,808.191654820647,-2.09831102179891e-05,-1.5,0.5,-0.3,3,1,2,0,0,5,11,3,17.8365517315307,13351.7685035361,343379.266127078
"1666",7,2033,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,2,5,-1,0,1.00453879215319,-826.021779696123,446.837648428252,-2.63836872520283e-05,0.5,2.5,0.1,51,23,26,12,5,6,-1,-9,21.4655427534096,258873.907923428,170436.947144765
"1667",7,2033,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,0,4,0,-2,0.713521438458945,12863.7469605228,203.346757655206,-7.3030216712057e-07,0.5,2,0.1,21,15,10,8,2,-1,4,9,12.1934740677271,169205.184175069,74664.2971794728
"1668",7,2033,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,1,-2,2,3,-1.14446197747436,-5868.41886592862,82.1122626867368,-0.000142869120997452,-0.5,-1,-0.1,10,6,5,3,1,0,1,-7,14.5824224313037,6567.82372091395,285080.624905161
"1669",7,2033,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,5,1,-1,-1,-3,0.110599547971493,-21036.8468068906,188.302927994484,0.000246653464492011,2.5,-0.5,0.5,13,1,6,0,1,-7,-7,-14,14.1156758600726,-10059.678388114,292373.195589566
"1670",7,2033,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,6,-1,-1,0,-3,5.04755547148553,14306.5237706665,252.496291970751,-7.00316795437633e-05,3,-0.5,0.6,15,10,8,5,2,-2,8,-6,33.394132211632,-32507.3449982138,700389.989230854
"1671",8,2033,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,5,2,2,2,1,0.408800842300674,14979.0909019932,-26.3499446396272,-7.2701361518914e-05,2.5,1,0.5,53,22,26,11,5,-4,6,-4,13.4124156110461,501550.476629981,-233302.164409059
"1672",8,2033,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,1,-2,2,-2,-0.0401513443626506,-9678.68768102838,372.32526326021,-2.11513808233868e-05,0.5,-1,0.1,14,4,7,2,1,-2,8,-27,12.2062374264765,3684.21508340101,240440.533446128
"1673",8,2033,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,-2,1,-1,0,1.5938162069961,4456.39650390801,96.5143114010069,-1.9498559558158e-05,-0.5,0.5,-0.1,2,0,1,0,0,-2,3,-10,19.730991472689,47384.9782000574,347234.851253722
"1674",8,2033,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,0,3,-1,3,1.74936892964495,-7120.92125208515,248.347416407984,-4.09589766274821e-05,1,1.5,0.2,26,4,13,2,3,-6,0,6,18.0293135345058,18134.7986361168,342451.472053999
"1675",8,2033,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,0,1,1,-2,1.06809013580526,1514.39644321034,-37.353599620908,0.00013591210336518,0,0.5,0,0,2,0,1,0,-7,4,3,29.5955141067928,-11838.1423312755,603748.424467131
"1676",8,2033,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,5,2,3,-2,-2,4.76531146201973,-2644.75255612925,-89.664514866269,4.96054365422604e-05,2.5,1.5,0.5,59,26,30,13,6,-1,1,-13,28.6700712196483,402965.853418993,170435.570973974
"1677",8,2033,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,-2,-1,2,1,1.12721229669819,11140.7014626361,-76.0584469272224,3.26100021505692e-05,1.5,-0.5,0.3,17,20,8,10,2,2,7,0,19.8451591648371,120593.725096732,276309.45820001
"1678",8,2033,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,-1,0,-1,5,1.21208304987625,-4933.70984428341,184.583434358227,-8.61947141391442e-05,1.5,0,0.3,33,-7,16,-4,3,-2,-4,5,12.324341509078,14777.1495015804,231709.680679979
"1679",8,2033,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,0,0,0,0,-0.208910094680213,-4658.26871287782,187.258333427683,2.29844577978562e-05,0,0,0,20,-1,10,0,2,-1,-3,-19,5.78931117051134,-39920.9699183736,155707.1933286
"1680",8,2033,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,-2,0,1,4,-1.67385479854159,-1732.91099993492,-71.2843749751506,-1.96929098451341e-05,-0.5,0,-0.1,-8,3,-4,2,-1,-9,5,5,1.29515675202525,13398.1842275316,12504.9508129733
"1681",9,2033,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,8,0,3,-1,-1,1.99783738176453,14825.8021690028,31.1419941931359,-6.76866198992623e-05,4,1.5,0.8,61,48,30,24,6,2,14,-9,20.8211413028792,439596.238010627,-23173.411953043
"1682",9,2033,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-2,-1,5,-2,-2,2.37082154199123,5366.5713330396,-3.22986143254377,1.36640043600008e-06,-1,2.5,-0.2,17,24,8,12,2,1,-4,-7,25.8006201848414,185683.93123202,330328.472464808
"1683",9,2033,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,1,5,0,-1,2.21415739790967,-28278.4475046617,22.8815284898607,-3.68661328701117e-05,2,2.5,0.4,15,14,8,7,2,-2,-3,-11,19.9249513313268,5969.21656627088,392529.810060264
"1684",9,2033,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,1,2,1,2,2.88997523745009,-7723.96526184036,154.924903501939,5.54425966698051e-05,0,1,0,24,1,12,0,2,16,6,6,26.3365014996889,60055.3496541234,466674.680339655
"1685",9,2033,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,-2,2,0,2,2.40844064994478,705.584398525003,-45.1138639328626,4.30797643106595e-05,-0.5,1,-0.1,-12,3,-6,2,-1,-5,-9,-13,8.49563898252565,25489.3805181989,144423.399132314
"1686",9,2033,"sc2","1","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,3,3,2,3,-3,3.67570003630653,10052.2933972166,-45.1620363129154,-0.000133994292801208,1.5,1,0.3,39,49,20,24,4,4,3,-6,26.0613376208205,420421.328969011,100805.423447398
"1687",9,2033,"sc2","2","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,-1,-2,5,-1,1,0.727471006078205,6998.25334590289,214.003660214793,-2.90521032264052e-05,-0.5,2.5,-0.1,10,1,5,0,1,-2,-9,-3,22.6766050050973,61958.8112462747,391573.288855671
"1688",9,2033,"sc2","3","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,1,-1,-1,3,1.38676127036771,-4468.75013644116,14.9650239124038,0.000141846876514111,0.5,-0.5,0.1,17,11,8,6,2,6,-4,-2,5.99624722071229,-36666.9533233062,156591.897737552
"1689",9,2033,"sc2","4","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,3,-1,1,1,4.69023053328161,-19047.5274428714,161.196921259687,0.000408773040325844,0,-0.5,0,-1,-1,0,0,0,24,7,8,21.6551957931595,-68450.4374100638,501554.353273253
"1690",9,2033,"sc2","5","Scenario 2",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,1,1,-2,1,0.611755959762327,10502.4517921026,276.279331768969,2.04682568201026e-06,0,0.5,0,1,5,0,2,0,-6,-4,-10,21.8553509282429,56902.649139527,380204.369425332
"1691",10,2033,"sc1","1","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,2,0,2,2,0,0.228348889452153,23542.1201823628,302.940240697547,-7.79400920924875e-06,1,1,0.2,70,24,35,12,7,7,4,-2,30.3391923836163,520933.995915291,85849.8517570344
"1692",10,2033,"sc1","2","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,1,1,-1,1,2,1.4494721979602,-10050.8913166281,454.64511093476,-0.000119816851992304,0.5,-0.5,0.1,20,11,10,6,2,7,-2,-16,18.0285245621421,19429.6862358973,341140.805006944
"1693",10,2033,"sc1","3","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,4,1,2,1,0,-0.0581690887244455,-1390.55841938178,46.8250194931423,-3.56668908549686e-05,2,1,0.4,31,14,16,7,3,10,1,5,25.0947156045119,-7750.60893236309,509644.921022601
"1694",10,2033,"sc1","4","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,0,0,1,-1,4,0.91826670124237,-37084.7943283157,225.527669343547,-6.35901991335051e-06,0,0.5,0,22,18,11,9,2,-2,-5,11,22.1554957906615,-38511.430585859,481621.34639909
"1695",10,2033,"sc1","5","Scenario 1",FALSE,FALSE,FALSE,100,17,FALSE,0.2,20,0.66,20,0.6,0.6,0.6,0,0,7,0,0,-1,-2,2.18347119596242,-1348.91429129269,41.0541238805864,-1.68964524307565e-05,3.5,0,0.7,46,3,23,2,5,-5,-9,0,15.137829113628,15768.9524678071,286987.629804753
